url,label,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A14,A13,A15,A9,A16,A17,A25,A23,A18,A19,A20,A21,A22,A24
https://lavanguardia.com,0,24,0,0,1,0,0,0,1,0,1,2,18000,0,0,-1,-1,0,1,0.0032894736842105,-1,-1,-1,-1,-1,-1
https://lazada.co.id,0,20,0,0,2,0,0,0,1,0,1,8,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://lefigaro.fr,0,19,0,0,1,0,0,0,1,0,1,2,20,2,20,-1,-1,1,1,0.0206043956043956,-1,-1,-1,-1,-1,-1
https://lemonde.fr,0,18,0,0,1,0,0,0,1,0,1,1,60,0,0,-1,-1,1,1,0.0230547550432276,-1,-1,-1,-1,-1,-1
https://leparisien.fr,0,21,0,0,1,0,0,0,1,0,1,2,43200,0,0,-1,-1,1,1,0.0018832391713747,-1,-1,-1,-1,-1,-1
https://lexpress.fr,0,19,0,0,1,0,0,0,1,0,1,2,43200,0,0,-1,-1,0,1,0.0031446540880503,-1,-1,-1,-1,-1,-1
https://line.me,0,15,0,0,1,0,0,0,1,0,1,1,300,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://linkedin.com,0,20,0,0,1,0,0,0,1,0,1,1,208,1,137,-1,-1,0,1,0.0063694267515923,-1,-1,-1,-1,-1,-1
https://linktr.ee,0,17,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,1,1,0.0603448275862069,-1,-1,-1,-1,-1,-1
https://liveinternet.ru,0,23,0,0,1,0,0,0,1,0,1,1,28800,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://m.wikipedia.org,0,23,0,0,2,0,0,0,1,0,1,1,80,1,142,-1,-1,0,1,0.008,-1,-1,-1,-1,-1,-1
https://mail.google.com,0,23,0,0,2,0,0,0,1,0,1,1,49,1,168,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://mailchi.mp,0,18,0,0,1,0,0,0,1,0,1,1,20,0,0,-1,-1,0,1,0.0035460992907801,-1,-1,-1,-1,-1,-1
https://maps.google.com,0,23,0,0,2,0,0,0,1,0,1,1,161,1,94,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://marca.com,0,17,0,0,1,0,0,0,1,0,1,1,300,1,300,-1,-1,0,1,0.0017667844522968,-1,-1,-1,-1,-1,-1
https://mashable.com,0,20,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://mdpi.com,0,16,0,0,1,0,0,0,1,0,1,2,30,2,60,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://mediafire.com,0,21,0,0,1,0,0,0,1,0,1,2,300,0,0,-1,-1,1,1,0.1836734693877551,-1,-1,-1,-1,-1,-1
https://medium.com,0,18,0,0,1,0,0,0,1,0,1,2,229,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://mega.nz,0,15,0,0,1,0,0,0,1,0,1,2,99,2,97,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://merriam-webster.com,0,27,0,0,1,1,0,0,1,0,1,4,60,8,60,-1,-1,1,1,0.0047619047619047,-1,-1,-1,-1,-1,-1
https://messenger.com,0,21,0,0,1,0,0,0,1,0,1,1,60,1,29,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://metro.co.uk,0,19,0,0,2,0,0,0,1,0,1,1,7200,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://microsoft.com,0,21,0,0,1,0,0,0,1,0,1,2,2507,5,3297,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://mirror.co.uk,0,20,0,0,2,0,0,0,1,0,1,2,60,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://mit.edu,0,15,0,0,1,0,0,0,1,0,1,1,20,2,20,-1,-1,1,1,0.0317460317460317,-1,-1,-1,-1,-1,-1
https://mozilla.com,0,19,0,0,1,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.0070422535211267,-1,-1,-1,-1,-1,-1
https://mozilla.org,0,19,0,0,1,0,0,0,1,0,1,1,600,1,2465,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://my.yahoo.com,0,20,0,0,2,0,0,0,1,0,1,2,60,4,60,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://myaccount.google.com,0,28,0,0,2,0,0,0,1,0,1,1,186,1,75,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://mynavi.jp,0,17,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://mystrikingly.com,0,24,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,0,1,0.0714285714285714,-1,-1,-1,-1,-1,-1
https://namebright.com,0,22,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,1,0,0.0,-1,-1,-1,-1,-1,-1
https://nasa.gov,0,16,0,0,1,0,0,0,1,0,1,1,600,1,600,-1,-1,1,1,0.0072992700729927,-1,-1,-1,-1,-1,-1
https://nationalgeographic.com,0,30,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://nature.com,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,1,0.0359712230215827,-1,-1,-1,-1,-1,-1
https://naver.com,0,17,0,0,1,0,0,0,1,0,1,4,300,0,0,-1,-1,0,1,1.0,-1,-1,-1,-1,-1,-1
https://nbcnews.com,0,19,0,0,1,0,0,0,1,0,1,4,180,0,0,-1,-1,0,1,0.0531914893617021,-1,-1,-1,-1,-1,-1
https://ndtv.com,0,16,0,0,1,0,0,0,1,0,1,1,20,2,20,-1,-1,1,1,0.0141093474426807,-1,-1,-1,-1,-1,-1
https://netflix.com,0,19,0,0,1,0,0,0,1,0,1,3,34,3,60,-1,-1,0,1,0.0476190476190476,-1,-1,-1,-1,-1,-1
https://netlify.app,0,19,0,0,1,0,0,0,1,0,1,1,120,1,311,-1,-1,1,1,0.008,-1,-1,-1,-1,-1,-1
https://netvibes.com,0,20,0,0,1,0,0,0,1,0,1,1,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://networkadvertising.org,0,30,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,0,1,0.009090909090909,-1,-1,-1,-1,-1,-1
https://news.google.com,0,23,0,0,2,0,0,0,1,0,1,1,22,1,284,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://news.yahoo.com,0,22,0,0,2,0,0,0,1,0,1,4,44,4,60,-1,-1,0,1,0.006198347107438,-1,-1,-1,-1,-1,-1
https://newsweek.com,0,20,0,0,1,0,0,0,1,0,1,2,300,0,0,-1,-1,0,1,0.0032467532467532,-1,-1,-1,-1,-1,-1
https://newyorker.com,0,21,0,0,1,0,0,0,1,0,1,4,300,0,0,-1,-1,1,1,0.0076335877862595,-1,-1,-1,-1,-1,-1
https://nginx.com,0,17,0,0,1,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.0948616600790513,-1,-1,-1,-1,-1,-1
https://nginx.org,0,17,0,0,1,0,0,0,1,0,1,2,120,2,120,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://nicsell.com,0,19,0,0,1,0,0,0,1,0,1,1,3600,0,0,-1,-1,0,1,0.0210526315789473,-1,-1,-1,-1,-1,-1
https://nih.gov,0,15,0,0,1,0,0,0,1,0,1,1,7200,0,0,-1,-1,1,1,0.0194174757281553,-1,-1,-1,-1,-1,-1
https://nintendo.com,0,20,0,0,1,0,0,0,1,0,1,1,60,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://npr.org,0,15,0,0,1,0,0,0,1,0,1,4,60,0,0,-1,-1,1,1,0.0036630036630036,-1,-1,-1,-1,-1,-1
https://nymag.com,0,17,0,0,1,0,0,0,1,0,1,2,300,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://coinbase.sendsafely.com/d/client-services-files/B2B-01435461,1,68,0,0,2,0,0,0,1,0,1,2,60,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://coinbase.sendsafely.com/dropzone/client-services-files/B2B-01435461,1,75,0,0,2,0,0,0,1,0,1,2,41,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://primeira-venda-na-shopee-alppxodyjxhmny55.builder-preview.com/,1,70,0,0,2,1,0,0,1,0,1,1,300,1,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://www.eventolaracastilho.com.br/cadastro,1,46,0,0,3,0,0,0,1,0,1,2,135,0,0,-1,-1,1,0,0.0,-1,-1,-1,-1,-1,-1
https://cashmoniq.com/FKyLQMS1,1,30,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://coinabseeprooloigini.godaddysites.com/,1,46,0,0,2,0,0,0,1,0,1,2,600,0,0,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://paintcakeswap.com/,1,26,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://ordinary-copy-627769.framer.app/,1,39,0,0,2,1,0,0,0,0,1,2,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://whatsjxj.cc/,1,20,0,0,1,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.4242424242424242,-1,-1,-1,-1,-1,-1
https://ubi-cloud.info/?i=49ysu,1,31,0,0,1,1,0,0,1,0,1,1,14395,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://f.digitalmaillane.com/igit/4/amt82jxMjalzn7q1hbMldsMw9bsgkM0bgMdd5Mo1MhMa,1,80,0,0,2,0,0,0,0,0,1,1,900,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://trkamu.net/,1,19,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://help-trezo-or-brid-ge.typedream.app/,1,44,0,0,2,1,0,0,1,0,1,2,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://villanyiborfesztival.hu/study/in/online/_nuxt/login.php,1,63,0,0,2,0,0,0,1,0,1,1,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://villanyiborfesztival.hu/study/in/online/_nuxt/information.php?access.x18373766347&&data.x=en_1d0c1ea6659726466a10692be,1,126,0,0,4,0,0,0,1,0,1,1,283,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://14525412541236592.duckdns.org/,1,38,0,0,2,0,0,0,1,0,1,1,60,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://refund-advertising-meta.surge.sh/accountMeta,1,51,0,0,2,1,0,0,0,0,1,1,301,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://www.agente-outlook.de.cool/,1,34,0,0,3,1,0,0,0,0,1,3,300,1,300,-1,-1,0,1,1.0,-1,-1,-1,-1,-1,-1
https://bongbigutsy.digital/,1,28,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://www.ekodimadudown.digital/,1,33,0,0,2,0,0,0,0,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://pc.whatsiew.cc/wp-includes/Text/about.php7,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatseqs.cc/,1,23,0,0,2,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.3018867924528302,-1,-1,-1,-1,-1,-1
http://www.0qb73a.com/,1,22,0,0,2,0,0,0,0,0,1,1,300,0,0,-1,-1,1,1,0.0294117647058823,-1,-1,-1,-1,-1,-1
https://pc.whatssyg.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsquw.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatssoo.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatswau.cc/_layouts/15/spinstall0.aspx,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatslpn.cc/wp-includes/Text/about.php7,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsick.cc/wp-includes/Text/about.php7,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsumc.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsuyk.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsisq.cc/wp-includes/Text/about.php7,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsmge.cc/wp-includes/Text/about.php7,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsqga.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatssai.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsuqu.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
http://whatsjxj.cc/wp-includes/Text/about.php7,1,46,0,0,2,0,0,0,0,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsuqc.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsway.cc/_layouts/15/spinstall0.aspx,1,50,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatssgy.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://whatsqcq.cc/i/home.html,1,31,0,0,2,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsswi.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsqcs.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsrhh.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
http://whatshbt.cc/wp-includes/Text/about.php7,1,46,0,0,2,0,0,0,0,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://pc.whatsqow.cc/i/home.html,1,34,0,0,3,0,0,0,1,0,1,1,600,0,0,-1,-1,0,1,0.09375,-1,-1,-1,-1,-1,-1
https://ndaxllogin.pages.dev/,1,29,0,0,2,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://optimalog.login-support.ru/__p__/https/mail.optimalog.ru/owa/auth/logon.aspx?replaceCurrent=1&url=https%3a%2f%2fmail.optimalog.ru%2fowa%2f,1,146,0,0,7,1,1,0,1,0,1,1,38400,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://optimalog.login-support.ru/,1,34,0,0,2,1,0,0,0,0,1,1,38396,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://remindeertsuperiority-updated-groswc82ut.edgeone.app/tyhuky.htm,1,71,0,0,3,1,0,0,1,0,1,1,60,0,0,-1,-1,1,0,0.0,-1,-1,-1,-1,-1,-1
https://onlinemailstorage.com/cl87346f254/6e732d2550c25050c3c419b0/index.php?id=228758f5e30bbfbb723900727b18650c,1,112,0,0,2,0,0,0,1,0,1,2,60,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://lad28.top/,1,18,0,0,1,0,0,0,1,0,1,2,298,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://unirccwap.cc/,1,20,0,0,1,0,0,0,0,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
http://uniccrwap.cc/,1,20,0,0,1,0,0,0,0,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://app-uniswcp-v3.com/,1,27,0,0,1,1,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://www.uyiniswap.com/,1,26,0,0,2,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://uniytboned.com/,1,23,0,0,1,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://app-uniswcp-v1.com/,1,27,0,0,1,1,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://app-uniswcp-launch-v5.com/,1,34,0,0,1,1,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://tlinkokk.top/,1,21,0,0,1,0,0,0,1,0,1,1,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://vccaswk.com/,1,20,0,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://www.mediasupportteam.com/form/-1002067293014/,1,53,0,0,2,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://0416b72d-0fd0-4899-8eec-55780ed29654-00-1nfxpls5b7y80.kirk.replit.dev/?fbclid=IwY2xjawNbdMZleHRuA2FlbQIxMABicmlkETFHQjg5a2hpOEo3N1k4ODQ5AR7CvCqrxbFTovB6jJ69cSHSjCB3ekkv5pAPakxGSChiYIkZWVdbNkmeZxs6qg_aem_8ED8BQAlI8zdp1Wrzjbkpg,1,233,0,0,3,1,0,0,1,0,1,1,300,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://agente-outlook.de.cool/index.html,1,41,0,0,3,1,0,0,1,0,1,3,300,1,300,-1,-1,0,1,1.0,-1,-1,-1,-1,-1,-1
https://produbanc0nlinetrop.vercel.app/?fbclid=IwY2xjawNbUYZleHRuA2FlbQIxMABicmlkETFBOTFVTGhrYm5kU1lOUjRYAR4FkQimWXq4HV_GCiFpoF9SLYuP--3ZEsuCqmL5yfRZpQzeretQBy3OEt_LGQ_aem_UAw_pj5mk5R3oc4BWyTOlA,1,194,0,0,2,0,0,0,1,0,1,2,300,0,0,-1,-1,0,1,1.0,-1,-1,-1,-1,-1,-1
https://lazordmedia.com/.popingan/wagwanson,1,43,0,0,2,0,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://yogeshnaru.github.io/Amazon-clone,1,41,0,0,2,0,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://yahoomail2.godaddysites.com/,1,36,0,0,2,0,0,0,1,0,1,2,600,0,0,-1,-1,0,1,0.1428571428571428,-1,-1,-1,-1,-1,-1
http://refund-advertising-meta.surge.sh/account61580050738171,1,61,0,0,2,1,0,0,0,0,1,1,301,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://microsoft.design/articles/start-fresh-redesigning-windows-start-menu/,1,77,0,0,1,0,0,0,1,0,1,2,3600,0,0,-1,-1,1,1,0.0113636363636363,-1,-1,-1,-1,-1,-1
https://feiraodeoutubro2025.github.io/j25/,1,42,0,0,2,0,0,0,1,0,1,4,3600,4,3600,-1,-1,1,1,1.0,-1,-1,-1,-1,-1,-1
https://secure-upheld-page.pages.dev/,1,37,0,0,2,1,0,0,1,0,1,2,300,2,300,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://utkarsh-mauryaa.github.io/NetflixUI_Project/,1,52,0,0,2,1,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://basdga04.github.io/danaisa/,1,35,0,0,2,0,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://pub-a05052f21b2c4d8da177bc97c77fa992.r2.dev/index.html?60a436eafbf197d0f3b8c34e4464f9,1,93,0,0,3,1,0,0,1,0,1,2,300,2,300,-1,-1,1,1,0.0,-1,-1,-1,-1,-1,-1
https://mint-nftbox07-chi.vercel.app/,1,37,0,0,2,1,0,0,1,0,1,2,300,0,0,-1,-1,0,1,0.5,-1,-1,-1,-1,-1,-1
http://f.digitalmaillane.com/igit/4/53n5bcuPt48stcv6mgPqixP2eu2x4gP5glPhiaPt6PmPf,1,81,0,0,2,0,0,0,0,0,1,1,900,0,0,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://lightyellow-dotterel-255560.hostingersite.com/public/upload/antai/redirect,1,82,0,0,2,1,0,0,1,0,1,2,60,2,60,-1,-1,1,0,0.0,-1,-1,-1,-1,-1,-1
https://leticiamaca.github.io/Recriando-a-pagina-do-instagram/,1,62,0,0,2,0,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://murtuja43.github.io/facebook-clone.github.io/,1,53,0,0,4,0,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://rocky70125.github.io/Social-Media/,1,42,0,0,2,0,0,0,1,0,1,4,3600,4,3600,-1,-1,0,1,0.0,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/90260166986922/Neko-Outbreak-63?privateServerLinkCode=32450739618257576526420714999432,1,114,0,0,2,0,0,0,1,0,1,1,292,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/users/1650259200/profile,1,46,0,0,2,0,0,0,1,0,1,1,286,0,0,-1,-1,1,1,0.0857142857142857,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/14153443454/Meet-a-neko?privateServerLinkCode=86417855564966570601148649218241,1,106,0,0,2,0,0,0,1,0,1,1,290,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/87206555365816/Dollhouse-Roleplay-Modded-BACK?privateServerLinkCode=71529218401190750331534188560664,1,128,0,0,2,0,0,0,1,0,1,1,284,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/88270880256027/WORKING-SUSSY-SWAP-SIMULATOR-2?privateServerLinkCode=58081094282951956029777835635080,1,128,0,0,2,0,0,0,1,0,1,1,267,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/135584994052780/AI-Talk-With-Neko?privateServerLinkCode=08413143472818728296023391015787,1,116,0,0,2,0,0,0,1,0,1,1,264,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/76106209840076/Weird-Neko-Untitled-Game?privateServerLinkCode=13537921365426259357523737729058,1,122,0,0,2,0,0,0,1,0,1,1,258,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/142823291/Murder-Mystery-2?privateServerLinkCode=04830190047369293408278139882682,1,109,0,0,2,0,0,0,1,0,1,1,249,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/games/127742093697776/Plants-Vs-Brainrots?privateServerLinkCode=21409272151831953883040609307523,1,118,0,0,2,0,0,0,1,0,1,1,225,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/communities/8745361804/teagertsalol,1,57,0,0,2,0,0,0,1,0,1,1,219,0,0,-1,-1,1,1,0.0625,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/communities/7779463490/HowToRoblox-Group,1,62,0,0,2,0,0,0,1,0,1,1,215,0,0,-1,-1,1,1,0.0625,-1,-1,-1,-1,-1,-1
https://www.roblox.tc/communities/2545482608/GrouchysUGC,1,56,0,0,2,0,0,0,1,0,1,1,195,0,0,-1,-1,1,1,0.0625,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/87039211657390/HALLOWEEN-Arise-Crossover?privateServerLinkCode=42454397221673564687240206875728,1,127,0,0,3,0,0,0,1,0,1,1,300,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/16732694052/Fisch-ANNIVERSARY?privateServerLinkCode=28313365126952009246543021733986,1,116,0,0,3,0,0,0,1,0,1,1,294,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/users/1041789408/profile,1,50,0,0,3,0,0,0,1,0,1,1,257,0,0,-1,-1,1,1,0.0857142857142857,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/77182599101794/4nn1s-Place?privateServerLinkCode=87330924578233314791747515245093,1,113,0,0,3,0,0,0,1,0,1,1,231,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/13772394625/Blade-Ball?privateServerLinkCode=28313365126952009246543021733986,1,109,0,0,3,0,0,0,1,0,1,1,216,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/16732694052/Fisch?privateServerLinkCode=35634205042278434369918411983306,1,104,0,0,3,0,0,0,1,0,1,1,213,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/2753915549/Event-Blox-Fruits?privateServerLinkCode=28313365126952009246543021733986,1,115,0,0,3,0,0,0,1,0,1,1,159,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/games/126884695634066/Grow-a-Garden?privateServerLinkCode=66793287834511201082600638331873,1,116,0,0,3,0,0,0,1,0,1,1,129,0,0,-1,-1,1,1,0.2,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/communities/8703973738/YUMI-COMMUNITY,1,63,0,0,3,0,0,0,1,0,1,1,115,0,0,-1,-1,1,1,0.0625,-1,-1,-1,-1,-1,-1
https://www.roblox.com.ml/communities/8027380749/robuxgroup,1,59,0,0,3,0,0,0,1,0,1,1,102,0,0,-1,-1,1,1,0.0625,-1,-1,-1,-1,-1,-1
https://www.robiox.com.tg/games/105555311806207/Build-a-ZooFish?privateServerLinkCode=095853174697132061854362055139,1,116,0,0,3,0,0,0,1,0,1,1,889,0,0,-1,-1,1,1,0.1666666666666666,-1,-1,-1,-1,-1,-1
